agency_cd,site_no,datetime,165986_00060_00001,165986_00060_00001_cd,165987_00060_00002,165987_00060_00002_cd,84936_00060_00003,84936_00060_00003_cd,84937_00065_00001,84937_00065_00001_cd,84938_00065_00002,84938_00065_00002_cd,84939_00065_00003,84939_00065_00003_cd
USGS,2085000,2/1/29,,,,,106,A,,,,,,
USGS,2085000,2/2/29,,,,,106,A,,,,,,
USGS,2085000,2/3/29,,,,,106,A,,,,,,
USGS,2085000,2/4/29,,,,,106,A,,,,,,
USGS,2085000,2/5/29,,,,,106,A,,,,,,
USGS,2085000,2/6/29,,,,,106,A,,,,,,
USGS,2085000,2/7/29,,,,,106,A,,,,,,
USGS,2085000,2/8/29,,,,,106,A,,,,,,
USGS,2085000,2/9/29,,,,,106,A,,,,,,
USGS,2085000,2/10/29,,,,,106,A,,,,,,
USGS,2085000,2/11/29,,,,,106,A,,,,,,
USGS,2085000,2/12/29,,,,,106,A,,,,,,
USGS,2085000,2/13/29,,,,,106,A,,,,,,
USGS,2085000,2/14/29,,,,,106,A,,,,,,
USGS,2085000,2/15/29,,,,,106,A,,,,,,
USGS,2085000,2/16/29,,,,,106,A,,,,,,
USGS,2085000,2/17/29,,,,,106,A,,,,,,
USGS,2085000,2/18/29,,,,,106,A,,,,,,
USGS,2085000,2/19/29,,,,,106,A,,,,,,
USGS,2085000,2/20/29,,,,,106,A,,,,,,
USGS,2085000,2/21/29,,,,,106,A,,,,,,
USGS,2085000,2/22/29,,,,,106,A,,,,,,
USGS,2085000,2/23/29,,,,,106,A,,,,,,
USGS,2085000,2/24/29,,,,,106,A,,,,,,
USGS,2085000,2/25/29,,,,,106,A,,,,,,
USGS,2085000,2/26/29,,,,,106,A,,,,,,
USGS,2085000,2/27/29,,,,,106,A,,,,,,
USGS,2085000,2/28/29,,,,,106,A,,,,,,
USGS,2085000,3/1/29,,,,,270,A,,,,,,
USGS,2085000,3/2/29,,,,,270,A,,,,,,
USGS,2085000,3/3/29,,,,,270,A,,,,,,
USGS,2085000,3/4/29,,,,,270,A,,,,,,
USGS,2085000,3/5/29,,,,,270,A,,,,,,
USGS,2085000,3/6/29,,,,,270,A,,,,,,
USGS,2085000,3/7/29,,,,,270,A,,,,,,
USGS,2085000,3/8/29,,,,,270,A,,,,,,
USGS,2085000,3/9/29,,,,,270,A,,,,,,
USGS,2085000,3/10/29,,,,,270,A,,,,,,
USGS,2085000,3/11/29,,,,,270,A,,,,,,
USGS,2085000,3/12/29,,,,,270,A,,,,,,
USGS,2085000,3/13/29,,,,,270,A,,,,,,
USGS,2085000,3/14/29,,,,,270,A,,,,,,
USGS,2085000,3/15/29,,,,,270,A,,,,,,
USGS,2085000,3/16/29,,,,,270,A,,,,,,
USGS,2085000,3/17/29,,,,,270,A,,,,,,
USGS,2085000,3/18/29,,,,,270,A,,,,,,
USGS,2085000,3/19/29,,,,,270,A,,,,,,
USGS,2085000,3/20/29,,,,,270,A,,,,,,
USGS,2085000,3/21/29,,,,,270,A,,,,,,
USGS,2085000,3/22/29,,,,,270,A,,,,,,
USGS,2085000,3/23/29,,,,,270,A,,,,,,
USGS,2085000,3/24/29,,,,,270,A,,,,,,
USGS,2085000,3/25/29,,,,,270,A,,,,,,
USGS,2085000,3/26/29,,,,,270,A,,,,,,
USGS,2085000,3/27/29,,,,,270,A,,,,,,
USGS,2085000,3/28/29,,,,,270,A,,,,,,
USGS,2085000,3/29/29,,,,,270,A,,,,,,
USGS,2085000,3/30/29,,,,,270,A,,,,,,
USGS,2085000,3/31/29,,,,,270,A,,,,,,
USGS,2085000,4/1/29,,,,,68,A,,,,,,
USGS,2085000,4/2/29,,,,,68,A,,,,,,
USGS,2085000,4/3/29,,,,,68,A,,,,,,
USGS,2085000,4/4/29,,,,,68,A,,,,,,
USGS,2085000,4/5/29,,,,,68,A,,,,,,
USGS,2085000,4/6/29,,,,,68,A,,,,,,
USGS,2085000,4/7/29,,,,,68,A,,,,,,
USGS,2085000,4/8/29,,,,,68,A,,,,,,
USGS,2085000,4/9/29,,,,,68,A,,,,,,
USGS,2085000,4/10/29,,,,,68,A,,,,,,
USGS,2085000,4/11/29,,,,,68,A,,,,,,
USGS,2085000,4/12/29,,,,,68,A,,,,,,
USGS,2085000,4/13/29,,,,,68,A,,,,,,
USGS,2085000,4/14/29,,,,,68,A,,,,,,
USGS,2085000,4/15/29,,,,,68,A,,,,,,
USGS,2085000,4/16/29,,,,,68,A,,,,,,
USGS,2085000,4/17/29,,,,,68,A,,,,,,
USGS,2085000,4/18/29,,,,,68,A,,,,,,
USGS,2085000,4/19/29,,,,,68,A,,,,,,
USGS,2085000,4/20/29,,,,,68,A,,,,,,
USGS,2085000,4/21/29,,,,,68,A,,,,,,
USGS,2085000,4/22/29,,,,,68,A,,,,,,
USGS,2085000,4/23/29,,,,,68,A,,,,,,
USGS,2085000,4/24/29,,,,,68,A,,,,,,
USGS,2085000,4/25/29,,,,,68,A,,,,,,
USGS,2085000,4/26/29,,,,,68,A,,,,,,
USGS,2085000,4/27/29,,,,,68,A,,,,,,
USGS,2085000,4/28/29,,,,,68,A,,,,,,
USGS,2085000,4/29/29,,,,,68,A,,,,,,
USGS,2085000,4/30/29,,,,,68,A,,,,,,
USGS,2085000,5/1/29,,,,,73,A,,,,,,
USGS,2085000,5/2/29,,,,,73,A,,,,,,
USGS,2085000,5/3/29,,,,,73,A,,,,,,
USGS,2085000,5/4/29,,,,,73,A,,,,,,
USGS,2085000,5/5/29,,,,,73,A,,,,,,
USGS,2085000,5/6/29,,,,,73,A,,,,,,
USGS,2085000,5/7/29,,,,,73,A,,,,,,
USGS,2085000,5/8/29,,,,,73,A,,,,,,
USGS,2085000,5/9/29,,,,,73,A,,,,,,
USGS,2085000,5/10/29,,,,,73,A,,,,,,
USGS,2085000,5/11/29,,,,,73,A,,,,,,
USGS,2085000,5/12/29,,,,,73,A,,,,,,
USGS,2085000,5/13/29,,,,,73,A,,,,,,
USGS,2085000,5/14/29,,,,,73,A,,,,,,
USGS,2085000,5/15/29,,,,,73,A,,,,,,
USGS,2085000,5/16/29,,,,,73,A,,,,,,
USGS,2085000,5/17/29,,,,,73,A,,,,,,
USGS,2085000,5/18/29,,,,,73,A,,,,,,
USGS,2085000,5/19/29,,,,,73,A,,,,,,
USGS,2085000,5/20/29,,,,,73,A,,,,,,
USGS,2085000,5/21/29,,,,,73,A,,,,,,
USGS,2085000,5/22/29,,,,,73,A,,,,,,
USGS,2085000,5/23/29,,,,,73,A,,,,,,
USGS,2085000,5/24/29,,,,,73,A,,,,,,
USGS,2085000,5/25/29,,,,,73,A,,,,,,
USGS,2085000,5/26/29,,,,,73,A,,,,,,
USGS,2085000,5/27/29,,,,,73,A,,,,,,
USGS,2085000,5/28/29,,,,,73,A,,,,,,
USGS,2085000,5/29/29,,,,,73,A,,,,,,
USGS,2085000,5/30/29,,,,,73,A,,,,,,
USGS,2085000,5/31/29,,,,,73,A,,,,,,
USGS,2085000,6/1/29,,,,,95,A,,,,,,
USGS,2085000,6/2/29,,,,,95,A,,,,,,
USGS,2085000,6/3/29,,,,,95,A,,,,,,
USGS,2085000,6/4/29,,,,,95,A,,,,,,
USGS,2085000,6/5/29,,,,,95,A,,,,,,
USGS,2085000,6/6/29,,,,,95,A,,,,,,
USGS,2085000,6/7/29,,,,,95,A,,,,,,
USGS,2085000,6/8/29,,,,,95,A,,,,,,
USGS,2085000,6/9/29,,,,,95,A,,,,,,
USGS,2085000,6/10/29,,,,,95,A,,,,,,
USGS,2085000,6/11/29,,,,,95,A,,,,,,
USGS,2085000,6/12/29,,,,,95,A,,,,,,
USGS,2085000,6/13/29,,,,,95,A,,,,,,
USGS,2085000,6/14/29,,,,,95,A,,,,,,
USGS,2085000,6/15/29,,,,,95,A,,,,,,
USGS,2085000,6/16/29,,,,,95,A,,,,,,
USGS,2085000,6/17/29,,,,,95,A,,,,,,
USGS,2085000,6/18/29,,,,,95,A,,,,,,
USGS,2085000,6/19/29,,,,,95,A,,,,,,
USGS,2085000,6/20/29,,,,,95,A,,,,,,
USGS,2085000,6/21/29,,,,,95,A,,,,,,
USGS,2085000,6/22/29,,,,,95,A,,,,,,
USGS,2085000,6/23/29,,,,,95,A,,,,,,
USGS,2085000,6/24/29,,,,,95,A,,,,,,
USGS,2085000,6/25/29,,,,,95,A,,,,,,
USGS,2085000,6/26/29,,,,,95,A,,,,,,
USGS,2085000,6/27/29,,,,,95,A,,,,,,
USGS,2085000,6/28/29,,,,,95,A,,,,,,
USGS,2085000,6/29/29,,,,,95,A,,,,,,
USGS,2085000,6/30/29,,,,,95,A,,,,,,
USGS,2085000,7/1/29,,,,,80,A,,,,,,
USGS,2085000,7/2/29,,,,,80,A,,,,,,
USGS,2085000,7/3/29,,,,,80,A,,,,,,
USGS,2085000,7/4/29,,,,,80,A,,,,,,
USGS,2085000,7/5/29,,,,,80,A,,,,,,
USGS,2085000,7/6/29,,,,,80,A,,,,,,
USGS,2085000,7/7/29,,,,,80,A,,,,,,
USGS,2085000,7/8/29,,,,,34,A,,,,,,
USGS,2085000,7/9/29,,,,,37,A,,,,,,
USGS,2085000,7/10/29,,,,,29,A,,,,,,
USGS,2085000,7/11/29,,,,,24,A,,,,,,
USGS,2085000,7/12/29,,,,,195,A,,,,,,
USGS,2085000,7/13/29,,,,,516,A,,,,,,
USGS,2085000,7/14/29,,,,,96,A,,,,,,
USGS,2085000,7/15/29,,,,,130,A,,,,,,
USGS,2085000,7/16/29,,,,,69,A,,,,,,
USGS,2085000,7/17/29,,,,,50,A,,,,,,
USGS,2085000,7/18/29,,,,,33,A,,,,,,
USGS,2085000,7/19/29,,,,,38,A,,,,,,
USGS,2085000,7/20/29,,,,,47,A,,,,,,
USGS,2085000,7/21/29,,,,,43,A,,,,,,
USGS,2085000,7/22/29,,,,,80,A,,,,,,
USGS,2085000,7/23/29,,,,,47,A,,,,,,
USGS,2085000,7/24/29,,,,,35,A,,,,,,
USGS,2085000,7/25/29,,,,,30,A,,,,,,
USGS,2085000,7/26/29,,,,,28,A,,,,,,
USGS,2085000,7/27/29,,,,,25,A,,,,,,
USGS,2085000,7/28/29,,,,,22,A,,,,,,
USGS,2085000,7/29/29,,,,,21,A,,,,,,
USGS,2085000,7/30/29,,,,,22,A,,,,,,
USGS,2085000,7/31/29,,,,,21,A,,,,,,
USGS,2085000,8/1/29,,,,,21,A,,,,,,
USGS,2085000,8/2/29,,,,,20,A,,,,,,
USGS,2085000,8/3/29,,,,,19,A,,,,,,
USGS,2085000,8/4/29,,,,,18,A,,,,,,
USGS,2085000,8/5/29,,,,,16,A,,,,,,
USGS,2085000,8/6/29,,,,,15,A,,,,,,
USGS,2085000,8/7/29,,,,,15,A,,,,,,
USGS,2085000,8/8/29,,,,,517,A,,,,,,
USGS,2085000,8/9/29,,,,,124,A,,,,,,
USGS,2085000,8/10/29,,,,,58,A,,,,,,
USGS,2085000,8/11/29,,,,,44,A,,,,,,
USGS,2085000,8/12/29,,,,,30,A,,,,,,
USGS,2085000,8/13/29,,,,,27,A,,,,,,
USGS,2085000,8/14/29,,,,,25,A,,,,,,
USGS,2085000,8/15/29,,,,,23,A,,,,,,
USGS,2085000,8/16/29,,,,,22,A,,,,,,
USGS,2085000,8/17/29,,,,,20,A,,,,,,
USGS,2085000,8/18/29,,,,,18,A,,,,,,
USGS,2085000,8/19/29,,,,,17,A,,,,,,
USGS,2085000,8/20/29,,,,,23,A,,,,,,
USGS,2085000,8/21/29,,,,,21,A,,,,,,
USGS,2085000,8/22/29,,,,,44,A,,,,,,
USGS,2085000,8/23/29,,,,,108,A,,,,,,
USGS,2085000,8/24/29,,,,,35,A,,,,,,
USGS,2085000,8/25/29,,,,,91,A,,,,,,
USGS,2085000,8/26/29,,,,,44,A,,,,,,
USGS,2085000,8/27/29,,,,,31,A,,,,,,
USGS,2085000,8/28/29,,,,,25,A,,,,,,
USGS,2085000,8/29/29,,,,,26,A,,,,,,
USGS,2085000,8/30/29,,,,,25,A,,,,,,
USGS,2085000,8/31/29,,,,,22,A,,,,,,
USGS,2085000,9/1/29,,,,,20,A,,,,,,
USGS,2085000,9/2/29,,,,,19,A,,,,,,
USGS,2085000,9/3/29,,,,,16,A,,,,,,
USGS,2085000,9/4/29,,,,,17,A,,,,,,
USGS,2085000,9/5/29,,,,,16,A,,,,,,
USGS,2085000,9/6/29,,,,,15,A,,,,,,
USGS,2085000,9/7/29,,,,,14,A,,,,,,
USGS,2085000,9/8/29,,,,,14,A,,,,,,
USGS,2085000,9/9/29,,,,,13,A,,,,,,
USGS,2085000,9/10/29,,,,,13,A,,,,,,
USGS,2085000,9/11/29,,,,,14,A,,,,,,
USGS,2085000,9/12/29,,,,,14,A,,,,,,
USGS,2085000,9/13/29,,,,,13,A,,,,,,
USGS,2085000,9/14/29,,,,,12,A,,,,,,
USGS,2085000,9/15/29,,,,,28,A,,,,,,
USGS,2085000,9/16/29,,,,,20,A,,,,,,
USGS,2085000,9/17/29,,,,,16,A,,,,,,
USGS,2085000,9/18/29,,,,,17,A,,,,,,
USGS,2085000,9/19/29,,,,,19,A,,,,,,
USGS,2085000,9/20/29,,,,,16,A,,,,,,
USGS,2085000,9/21/29,,,,,16,A,,,,,,
USGS,2085000,9/22/29,,,,,18,A,,,,,,
USGS,2085000,9/23/29,,,,,19,A,,,,,,
USGS,2085000,9/24/29,,,,,20,A,,,,,,
USGS,2085000,9/25/29,,,,,19,A,,,,,,
USGS,2085000,9/26/29,,,,,19,A,,,,,,
USGS,2085000,9/27/29,,,,,17,A,,,,,,
USGS,2085000,9/28/29,,,,,16,A,,,,,,
USGS,2085000,9/29/29,,,,,15,A,,,,,,
USGS,2085000,9/30/29,,,,,14,A,,,,,,
USGS,2085000,10/1/29,,,,,451,A,,,,,,
USGS,2085000,10/2/29,,,,,3470,A,,,,,,
USGS,2085000,10/3/29,,,,,460,A,,,,,,
USGS,2085000,10/4/29,,,,,103,A,,,,,,
USGS,2085000,10/5/29,,,,,80,A,,,,,,
USGS,2085000,10/6/29,,,,,69,A,,,,,,
USGS,2085000,10/7/29,,,,,66,A,,,,,,
USGS,2085000,10/8/29,,,,,47,A,,,,,,
USGS,2085000,10/9/29,,,,,44,A,,,,,,
USGS,2085000,10/10/29,,,,,42,A,,,,,,
USGS,2085000,10/11/29,,,,,38,A,,,,,,
USGS,2085000,10/12/29,,,,,35,A,,,,,,
USGS,2085000,10/13/29,,,,,31,A,,,,,,
USGS,2085000,10/14/29,,,,,30,A,,,,,,
USGS,2085000,10/15/29,,,,,28,A,,,,,,
USGS,2085000,10/16/29,,,,,27,A,,,,,,
USGS,2085000,10/17/29,,,,,27,A,,,,,,
USGS,2085000,10/18/29,,,,,25,A,,,,,,
USGS,2085000,10/19/29,,,,,24,A,,,,,,
USGS,2085000,10/20/29,,,,,24,A,,,,,,
USGS,2085000,10/21/29,,,,,58,A,,,,,,
USGS,2085000,10/22/29,,,,,134,A,,,,,,
USGS,2085000,10/23/29,,,,,62,A,,,,,,
USGS,2085000,10/24/29,,,,,41,A,,,,,,
USGS,2085000,10/25/29,,,,,31,A,,,,,,
USGS,2085000,10/26/29,,,,,29,A,,,,,,
USGS,2085000,10/27/29,,,,,28,A,,,,,,
USGS,2085000,10/28/29,,,,,27,A,,,,,,
USGS,2085000,10/29/29,,,,,30,A,,,,,,
USGS,2085000,10/30/29,,,,,33,A,,,,,,
USGS,2085000,10/31/29,,,,,31,A,,,,,,
USGS,2085000,11/1/29,,,,,31,A,,,,,,
USGS,2085000,11/2/29,,,,,30,A,,,,,,
USGS,2085000,11/3/29,,,,,28,A,,,,,,
USGS,2085000,11/4/29,,,,,281,A,,,,,,
USGS,2085000,11/5/29,,,,,149,A,,,,,,
USGS,2085000,11/6/29,,,,,74,A,,,,,,
USGS,2085000,11/7/29,,,,,56,A,,,,,,
USGS,2085000,11/8/29,,,,,49,A,,,,,,
USGS,2085000,11/9/29,,,,,46,A,,,,,,
USGS,2085000,11/10/29,,,,,44,A,,,,,,
USGS,2085000,11/11/29,,,,,41,A,,,,,,
USGS,2085000,11/12/29,,,,,86,A,,,,,,
USGS,2085000,11/13/29,,,,,202,A,,,,,,
USGS,2085000,11/14/29,,,,,91,A,,,,,,
USGS,2085000,11/15/29,,,,,74,A,,,,,,
USGS,2085000,11/16/29,,,,,62,A,,,,,,
USGS,2085000,11/17/29,,,,,55,A,,,,,,
USGS,2085000,11/18/29,,,,,86,A,,,,,,
USGS,2085000,11/19/29,,,,,69,A,,,,,,
USGS,2085000,11/20/29,,,,,49,A,,,,,,
USGS,2085000,11/21/29,,,,,45,A,,,,,,
USGS,2085000,11/22/29,,,,,44,A,,,,,,
USGS,2085000,11/23/29,,,,,80,A,,,,,,
USGS,2085000,11/24/29,,,,,75,A,,,,,,
USGS,2085000,11/25/29,,,,,65,A,,,,,,
USGS,2085000,11/26/29,,,,,180,A,,,,,,
USGS,2085000,11/27/29,,,,,66,A,,,,,,
USGS,2085000,11/28/29,,,,,58,A,,,,,,
USGS,2085000,11/29/29,,,,,74,A,,,,,,
USGS,2085000,11/30/29,,,,,57,A,,,,,,
USGS,2085000,12/1/29,,,,,53,A,,,,,,
USGS,2085000,12/2/29,,,,,86,A,,,,,,
USGS,2085000,12/3/29,,,,,314,A,,,,,,
USGS,2085000,12/4/29,,,,,189,A,,,,,,
USGS,2085000,12/5/29,,,,,103,A,,,,,,
USGS,2085000,12/6/29,,,,,86,A,,,,,,
USGS,2085000,12/7/29,,,,,64,A,,,,,,
USGS,2085000,12/8/29,,,,,58,A,,,,,,
USGS,2085000,12/9/29,,,,,55,A,,,,,,
USGS,2085000,12/10/29,,,,,54,A,,,,,,
USGS,2085000,12/11/29,,,,,52,A,,,,,,
USGS,2085000,12/12/29,,,,,50,A,,,,,,
USGS,2085000,12/13/29,,,,,48,A,,,,,,
USGS,2085000,12/14/29,,,,,46,A,,,,,,
USGS,2085000,12/15/29,,,,,44,A,,,,,,
USGS,2085000,12/16/29,,,,,43,A,,,,,,
USGS,2085000,12/17/29,,,,,42,A,,,,,,
USGS,2085000,12/18/29,,,,,51,A,,,,,,
USGS,2085000,12/19/29,,,,,59,A,,,,,,
USGS,2085000,12/20/29,,,,,52,A,,,,,,
USGS,2085000,12/21/29,,,,,45,A,,,,,,
USGS,2085000,12/22/29,,,,,42,A,,,,,,
USGS,2085000,12/23/29,,,,,43,A,,,,,,
USGS,2085000,12/24/29,,,,,44,A,,,,,,
USGS,2085000,12/25/29,,,,,47,A,,,,,,
USGS,2085000,12/26/29,,,,,61,A,,,,,,
USGS,2085000,12/27/29,,,,,68,A,,,,,,
USGS,2085000,12/28/29,,,,,65,A,,,,,,
USGS,2085000,12/29/29,,,,,61,A,,,,,,
USGS,2085000,12/30/29,,,,,59,A,,,,,,
USGS,2085000,12/31/29,,,,,55,A,,,,,,
USGS,2085000,1/1/30,,,,,83,A,,,,,,
USGS,2085000,1/2/30,,,,,83,A,,,,,,
USGS,2085000,1/3/30,,,,,83,A,,,,,,
USGS,2085000,1/4/30,,,,,83,A,,,,,,
USGS,2085000,1/5/30,,,,,83,A,,,,,,
USGS,2085000,1/6/30,,,,,83,A,,,,,,
USGS,2085000,1/7/30,,,,,83,A,,,,,,
USGS,2085000,1/8/30,,,,,83,A,,,,,,
USGS,2085000,1/9/30,,,,,83,A,,,,,,
USGS,2085000,1/10/30,,,,,83,A,,,,,,
USGS,2085000,1/11/30,,,,,83,A,,,,,,
USGS,2085000,1/12/30,,,,,83,A,,,,,,
USGS,2085000,1/13/30,,,,,83,A,,,,,,
USGS,2085000,1/14/30,,,,,83,A,,,,,,
USGS,2085000,1/15/30,,,,,83,A,,,,,,
USGS,2085000,1/16/30,,,,,83,A,,,,,,
USGS,2085000,1/17/30,,,,,83,A,,,,,,
USGS,2085000,1/18/30,,,,,83,A,,,,,,
USGS,2085000,1/19/30,,,,,83,A,,,,,,
USGS,2085000,1/20/30,,,,,83,A,,,,,,
USGS,2085000,1/21/30,,,,,83,A,,,,,,
USGS,2085000,1/22/30,,,,,83,A,,,,,,
USGS,2085000,1/23/30,,,,,83,A,,,,,,
USGS,2085000,1/24/30,,,,,83,A,,,,,,
USGS,2085000,1/25/30,,,,,83,A,,,,,,
USGS,2085000,1/26/30,,,,,83,A,,,,,,
USGS,2085000,1/27/30,,,,,83,A,,,,,,
USGS,2085000,1/28/30,,,,,83,A,,,,,,
USGS,2085000,1/29/30,,,,,83,A,,,,,,
USGS,2085000,1/30/30,,,,,83,A,,,,,,
USGS,2085000,1/31/30,,,,,83,A,,,,,,
USGS,2085000,2/1/30,,,,,92,A,,,,,,
USGS,2085000,2/2/30,,,,,92,A,,,,,,
USGS,2085000,2/3/30,,,,,92,A,,,,,,
USGS,2085000,2/4/30,,,,,92,A,,,,,,
USGS,2085000,2/5/30,,,,,92,A,,,,,,
USGS,2085000,2/6/30,,,,,92,A,,,,,,
USGS,2085000,2/7/30,,,,,92,A,,,,,,
USGS,2085000,2/8/30,,,,,92,A,,,,,,
USGS,2085000,2/9/30,,,,,92,A,,,,,,
USGS,2085000,2/10/30,,,,,92,A,,,,,,
USGS,2085000,2/11/30,,,,,92,A,,,,,,
USGS,2085000,2/12/30,,,,,92,A,,,,,,
USGS,2085000,2/13/30,,,,,92,A,,,,,,
USGS,2085000,2/14/30,,,,,92,A,,,,,,
USGS,2085000,2/15/30,,,,,92,A,,,,,,
USGS,2085000,2/16/30,,,,,92,A,,,,,,
USGS,2085000,2/17/30,,,,,92,A,,,,,,
USGS,2085000,2/18/30,,,,,92,A,,,,,,
USGS,2085000,2/19/30,,,,,92,A,,,,,,
USGS,2085000,2/20/30,,,,,92,A,,,,,,
USGS,2085000,2/21/30,,,,,92,A,,,,,,
USGS,2085000,2/22/30,,,,,92,A,,,,,,
USGS,2085000,2/23/30,,,,,92,A,,,,,,
USGS,2085000,2/24/30,,,,,92,A,,,,,,
USGS,2085000,2/25/30,,,,,92,A,,,,,,
USGS,2085000,2/26/30,,,,,92,A,,,,,,
USGS,2085000,2/27/30,,,,,92,A,,,,,,
USGS,2085000,2/28/30,,,,,92,A,,,,,,
USGS,2085000,3/1/30,,,,,43,A,,,,,,
USGS,2085000,3/2/30,,,,,43,A,,,,,,
USGS,2085000,3/3/30,,,,,43,A,,,,,,
USGS,2085000,3/4/30,,,,,43,A,,,,,,
USGS,2085000,3/5/30,,,,,43,A,,,,,,
USGS,2085000,3/6/30,,,,,43,A,,,,,,
USGS,2085000,3/7/30,,,,,43,A,,,,,,
USGS,2085000,3/8/30,,,,,43,A,,,,,,
USGS,2085000,3/9/30,,,,,43,A,,,,,,
USGS,2085000,3/10/30,,,,,43,A,,,,,,
USGS,2085000,3/11/30,,,,,43,A,,,,,,
USGS,2085000,3/12/30,,,,,43,A,,,,,,
USGS,2085000,3/13/30,,,,,43,A,,,,,,
USGS,2085000,3/14/30,,,,,43,A,,,,,,
USGS,2085000,3/15/30,,,,,43,A,,,,,,
USGS,2085000,3/16/30,,,,,43,A,,,,,,
USGS,2085000,3/17/30,,,,,43,A,,,,,,
USGS,2085000,3/18/30,,,,,43,A,,,,,,
USGS,2085000,3/19/30,,,,,43,A,,,,,,
USGS,2085000,3/20/30,,,,,43,A,,,,,,
USGS,2085000,3/21/30,,,,,43,A,,,,,,
USGS,2085000,3/22/30,,,,,43,A,,,,,,
USGS,2085000,3/23/30,,,,,43,A,,,,,,
USGS,2085000,3/24/30,,,,,43,A,,,,,,
USGS,2085000,3/25/30,,,,,43,A,,,,,,
USGS,2085000,3/26/30,,,,,43,A,,,,,,
USGS,2085000,3/27/30,,,,,43,A,,,,,,
USGS,2085000,3/28/30,,,,,43,A,,,,,,
USGS,2085000,3/29/30,,,,,43,A,,,,,,
USGS,2085000,3/30/30,,,,,43,A,,,,,,
USGS,2085000,3/31/30,,,,,43,A,,,,,,
USGS,2085000,4/1/30,,,,,33,A,,,,,,
USGS,2085000,4/2/30,,,,,31,A,,,,,,
USGS,2085000,4/3/30,,,,,38,A,,,,,,
USGS,2085000,4/4/30,,,,,80,A,,,,,,
USGS,2085000,4/5/30,,,,,43,A,,,,,,
USGS,2085000,4/6/30,,,,,91,A,,,,,,
USGS,2085000,4/7/30,,,,,103,A,,,,,,
USGS,2085000,4/8/30,,,,,67,A,,,,,,
USGS,2085000,4/9/30,,,,,45,A,,,,,,
USGS,2085000,4/10/30,,,,,44,A,,,,,,
USGS,2085000,4/11/30,,,,,41,A,,,,,,
USGS,2085000,4/12/30,,,,,38,A,,,,,,
USGS,2085000,4/13/30,,,,,34,A,,,,,,
USGS,2085000,4/14/30,,,,,33,A,,,,,,
USGS,2085000,4/15/30,,,,,31,A,,,,,,
USGS,2085000,4/16/30,,,,,30,A,,,,,,
USGS,2085000,4/17/30,,,,,33,A,,,,,,
USGS,2085000,4/18/30,,,,,35,A,,,,,,
USGS,2085000,4/19/30,,,,,37,A,,,,,,
USGS,2085000,4/20/30,,,,,38,A,,,,,,
USGS,2085000,4/21/30,,,,,33,A,,,,,,
USGS,2085000,4/22/30,,,,,34,A,,,,,,
USGS,2085000,4/23/30,,,,,31,A,,,,,,
USGS,2085000,4/24/30,,,,,30,A,,,,,,
USGS,2085000,4/25/30,,,,,28,A,,,,,,
USGS,2085000,4/26/30,,,,,27,A,,,,,,
USGS,2085000,4/27/30,,,,,25,A,,,,,,
USGS,2085000,4/28/30,,,,,28,A,,,,,,
USGS,2085000,4/29/30,,,,,25,A,,,,,,
USGS,2085000,4/30/30,,,,,25,A,,,,,,
USGS,2085000,5/1/30,,,,,24,A,,,,,,
USGS,2085000,5/2/30,,,,,22,A,,,,,,
USGS,2085000,5/3/30,,,,,21,A,,,,,,
USGS,2085000,5/4/30,,,,,21,A,,,,,,
USGS,2085000,5/5/30,,,,,20,A,,,,,,
USGS,2085000,5/6/30,,,,,32,A,,,,,,
USGS,2085000,5/7/30,,,,,49,A,,,,,,
USGS,2085000,5/8/30,,,,,26,A,,,,,,
USGS,2085000,5/9/30,,,,,21,A,,,,,,
USGS,2085000,5/10/30,,,,,22,A,,,,,,
USGS,2085000,5/11/30,,,,,19,A,,,,,,
USGS,2085000,5/12/30,,,,,18.5,A,,,,,,
USGS,2085000,5/13/30,,,,,18.5,A,,,,,,
USGS,2085000,5/14/30,,,,,47,A,,,,,,
USGS,2085000,5/15/30,,,,,121,A,,,,,,
USGS,2085000,5/16/30,,,,,34,A,,,,,,
USGS,2085000,5/17/30,,,,,27,A,,,,,,
USGS,2085000,5/18/30,,,,,23,A,,,,,,
USGS,2085000,5/19/30,,,,,58,A,,,,,,
USGS,2085000,5/20/30,,,,,36,A,,,,,,
USGS,2085000,5/21/30,,,,,23,A,,,,,,
USGS,2085000,5/22/30,,,,,23,A,,,,,,
USGS,2085000,5/23/30,,,,,22,A,,,,,,
USGS,2085000,5/24/30,,,,,18.5,A,,,,,,
USGS,2085000,5/25/30,,,,,17,A,,,,,,
USGS,2085000,5/26/30,,,,,16.5,A,,,,,,
USGS,2085000,5/27/30,,,,,15.5,A,,,,,,
USGS,2085000,5/28/30,,,,,15,A,,,,,,
USGS,2085000,5/29/30,,,,,15,A,,,,,,
USGS,2085000,5/30/30,,,,,18.5,A,,,,,,
USGS,2085000,5/31/30,,,,,19,A,,,,,,
USGS,2085000,6/1/30,,,,,17.5,A,,,,,,
USGS,2085000,6/2/30,,,,,15,A,,,,,,
USGS,2085000,6/3/30,,,,,15,A,,,,,,
USGS,2085000,6/4/30,,,,,13.5,A,,,,,,
USGS,2085000,6/5/30,,,,,12.6,A,,,,,,
USGS,2085000,6/6/30,,,,,14,A,,,,,,
USGS,2085000,6/7/30,,,,,14,A,,,,,,
USGS,2085000,6/8/30,,,,,15.5,A,,,,,,
USGS,2085000,6/9/30,,,,,17.5,A,,,,,,
