"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Ozone","PM2.5"
2018-01-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2018,NA,11
2018-01-28,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2018,NA,18
2018-01-29,"Bryson City","Swain",35.434767,-83.442133,1,2018,NA,12
2018-01-29,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2018,NA,0
2018-01-29,"Clemmons Middle","Forsyth",36.026,-80.342,1,2018,NA,18
2018-01-29,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2018,NA,12
2018-01-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2018,NA,4
2018-01-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2018,23,13
2018-01-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2018,NA,12.5
2018-01-29,"Leggett","Edgecombe",35.988278,-77.5843,1,2018,NA,0
2018-01-29,"Linville Falls","Avery",35.972347,-81.933072,1,2018,NA,7
2018-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,15
2018-01-29,"Millbrook School","Wake",35.856111,-78.574167,1,2018,25,10
2018-01-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2018,NA,5
2018-01-29,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2018,NA,6
2018-01-30,"Bryson City","Swain",35.434767,-83.442133,1,2018,NA,19
2018-01-30,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2018,NA,5
2018-01-30,"Clemmons Middle","Forsyth",36.026,-80.342,1,2018,NA,22
2018-01-30,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2018,NA,29
2018-01-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2018,NA,17
2018-01-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2018,NA,22
2018-01-30,"Leggett","Edgecombe",35.988278,-77.5843,1,2018,NA,18
2018-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,20
2018-01-30,"Millbrook School","Wake",35.856111,-78.574167,1,2018,34,26
2018-01-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2018,NA,19
2018-01-30,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2018,NA,14
2018-01-31,"Bryson City","Swain",35.434767,-83.442133,1,2018,NA,40
2018-01-31,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2018,NA,8
2018-01-31,"Clemmons Middle","Forsyth",36.026,-80.342,1,2018,NA,35
2018-01-31,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2018,NA,33
2018-01-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2018,31,26
2018-01-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2018,NA,31
2018-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2018,NA,15
2018-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,26
2018-01-31,"Millbrook School","Wake",35.856111,-78.574167,1,2018,31,29
2018-01-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2018,NA,20
2018-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2018,NA,22
2018-02-01,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,55
2018-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,15
2018-02-01,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,51
2018-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,33.5
2018-02-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,12
2018-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,33,41
2018-02-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,38.3333333333333
2018-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-01,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,24
2018-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,41
2018-02-01,"Millbrook School","Wake",35.856111,-78.574167,2,2018,38,28
2018-02-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,22.5
2018-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,29
2018-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,15
2018-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,10
2018-02-02,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,16
2018-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,20
2018-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,34,20
2018-02-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,16
2018-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,10
2018-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,13
2018-02-02,"Millbrook School","Wake",35.856111,-78.574167,2,2018,34,25
2018-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,16
2018-02-03,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,28
2018-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,8
2018-02-03,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,40
2018-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,28
2018-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,34,24
2018-02-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,24
2018-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,11
2018-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,25
2018-02-03,"Millbrook School","Wake",35.856111,-78.574167,2,2018,31,32
2018-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,28
2018-02-04,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,38
2018-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,9
2018-02-04,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,40
2018-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,25.5
2018-02-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,2
2018-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,20,27.5
2018-02-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,36
2018-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,13
2018-02-04,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,5
2018-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,36
2018-02-04,"Millbrook School","Wake",35.856111,-78.574167,2,2018,31,24
2018-02-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,12
2018-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,20
2018-02-05,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,25
2018-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,20
2018-02-05,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,26
2018-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,35
2018-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,31,24
2018-02-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,22
2018-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,10
2018-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,25
2018-02-05,"Millbrook School","Wake",35.856111,-78.574167,2,2018,29,30
2018-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,16
2018-02-06,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,58
2018-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,8
2018-02-06,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,43
2018-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,43
2018-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,36
2018-02-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,37
2018-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,26
2018-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,38
2018-02-06,"Millbrook School","Wake",35.856111,-78.574167,2,2018,32,45
2018-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,38
2018-02-07,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,29
2018-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,6
2018-02-07,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,33
2018-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,25
2018-02-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,2
2018-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,23,25.5
2018-02-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,23.5
2018-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,21
2018-02-07,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,9
2018-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,27
2018-02-07,"Millbrook School","Wake",35.856111,-78.574167,2,2018,32,25.5
2018-02-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,19
2018-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,35
2018-02-08,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,23
2018-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,15
2018-02-08,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,33
2018-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,38
2018-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,31,28
2018-02-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,32
2018-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,28
2018-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,27
2018-02-08,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,36
2018-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,25
2018-02-09,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,33
2018-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,21
2018-02-09,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,60
2018-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,52
2018-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,35,42
2018-02-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,53
2018-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,30
2018-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,54
2018-02-09,"Millbrook School","Wake",35.856111,-78.574167,2,2018,36,49
2018-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,47
2018-02-10,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,38
2018-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,0
2018-02-10,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,57
2018-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,37.5
2018-02-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,1
2018-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,17,37
2018-02-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,50.5
2018-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,25
2018-02-10,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,14
2018-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,49
2018-02-10,"Millbrook School","Wake",35.856111,-78.574167,2,2018,20,35
2018-02-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,24
2018-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,38
2018-02-11,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,20
2018-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,10
2018-02-11,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,24
2018-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,15
2018-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,20,18
2018-02-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,23
2018-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
2018-02-11,"Millbrook School","Wake",35.856111,-78.574167,2,2018,23,30
2018-02-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,25
2018-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,29
2018-02-12,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,4
2018-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,2
2018-02-12,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,17
2018-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,13
2018-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,32,13
2018-02-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,15
2018-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,12
2018-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,13
2018-02-12,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,20
2018-02-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,12
2018-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,16
2018-02-13,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,13
2018-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,20
2018-02-13,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,30
2018-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,29
2018-02-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,3
2018-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,32,22.5
2018-02-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,24.5
2018-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-13,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,11
2018-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,26
2018-02-13,"Millbrook School","Wake",35.856111,-78.574167,2,2018,31,28
2018-02-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,26.5
2018-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,34
2018-02-14,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,28
2018-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,15
2018-02-14,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,50
2018-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,49
2018-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,22,33
2018-02-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,45
2018-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,35
2018-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,45
2018-02-14,"Millbrook School","Wake",35.856111,-78.574167,2,2018,24,48
2018-02-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,36
2018-02-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,52
2018-02-15,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,17
2018-02-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,15
2018-02-15,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,34
2018-02-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,27
2018-02-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,25,24
2018-02-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,34
2018-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,30
2018-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,28
2018-02-15,"Millbrook School","Wake",35.856111,-78.574167,2,2018,24,32
2018-02-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,33
2018-02-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,40
2018-02-16,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,15
2018-02-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,25
2018-02-16,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,25
2018-02-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,25
2018-02-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,8
2018-02-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,34,23
2018-02-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,20.5
2018-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,18
2018-02-16,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,10
2018-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
2018-02-16,"Millbrook School","Wake",35.856111,-78.574167,2,2018,32,26
2018-02-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,25.5
2018-02-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,27
2018-02-17,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,15
2018-02-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,11
2018-02-17,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,26
2018-02-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,27
2018-02-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,26,20
2018-02-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,23
2018-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,13
2018-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
2018-02-17,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,31
2018-02-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,19
2018-02-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,29
2018-02-18,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,7
2018-02-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,13
2018-02-18,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,22
2018-02-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,16
2018-02-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,36,25
2018-02-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,18
2018-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,4
2018-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,22
2018-02-18,"Millbrook School","Wake",35.856111,-78.574167,2,2018,35,21
2018-02-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,10
2018-02-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,15
2018-02-19,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,25
2018-02-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,10
2018-02-19,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,38
2018-02-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,28
2018-02-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,9
2018-02-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,20,30.5
2018-02-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,38
2018-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-19,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,13
2018-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,32
2018-02-19,"Millbrook School","Wake",35.856111,-78.574167,2,2018,23,38.5
2018-02-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,26.5
2018-02-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,45
2018-02-20,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,34
2018-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,54
2018-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,47
2018-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,34
2018-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,43
2018-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,40
2018-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,40
2018-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,2018,17,61
2018-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,30
2018-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,55
2018-02-21,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,24
2018-02-21,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,4
2018-02-21,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,38
2018-02-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,25
2018-02-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,22,23
2018-02-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,36
2018-02-21,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,31
2018-02-21,"Millbrook School","Wake",35.856111,-78.574167,2,2018,16,28
2018-02-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,NA,25
2018-02-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,NA,26
2018-02-22,"Bryson City","Swain",35.434767,-83.442133,2,2018,NA,35
2018-02-22,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,NA,6
2018-02-22,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,NA,42
2018-02-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,NA,30
2018-02-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,NA,20
2018-02-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,31
2018-02-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,NA,36
2018-02-22,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,NA,23
2018-02-22,"Linville Falls","Avery",35.972347,-81.933072,2,2018,NA,33
