"lakeid","lakename","year4","daynum","sampledate","depth_id","depth","tn_ug","tp_ug","nh34","no23","po4","comments"
"R","Peter Lake",1992,183,1992-07-01,2,0.9,432.45,8.13,NA,NA,NA,""
"R","Peter Lake",1992,183,1992-07-01,3,1.9,375.01,7.95,NA,NA,NA,""
"R","Peter Lake",1992,183,1992-07-01,4,3.6,313.09,7.65,NA,NA,NA,""
"R","Peter Lake",1992,183,1992-07-01,5,5.1,218.82,10.96,NA,NA,NA,""
"R","Peter Lake",1992,183,1992-07-01,6,7.1,205.94,12.93,NA,NA,NA,""
"R","Peter Lake",1992,183,1992-07-01,7,12,530.06,34.25,NA,NA,NA,""
"L","Paul Lake",1992,190,1992-07-08,1,0,191.37,36.07,17.27,18.06,3,""
"L","Paul Lake",1992,190,1992-07-08,2,0.78,295.63,8.97,5.22,17.47,2,""
"L","Paul Lake",1992,190,1992-07-08,3,1.54,356.55,10.36,6.48,20.16,3,""
"L","Paul Lake",1992,190,1992-07-08,4,2.41,424.41,9.53,9.51,20.92,2,""
"L","Paul Lake",1992,190,1992-07-08,5,3.3,397.5,9.1,10.82,23.17,3,""
"L","Paul Lake",1992,190,1992-07-08,6,5.45,296.14,12.08,16.47,5,2,""
"L","Paul Lake",1992,190,1992-07-08,7,8,1324,73.36,770.84,3.14,16,""
"R","Peter Lake",1992,190,1992-07-08,1,0,329.07,13.68,7.58,5.37,5,""
"R","Peter Lake",1992,190,1992-07-08,2,0.7,407.61,12.38,16.2,5.55,7,""
"R","Peter Lake",1992,190,1992-07-08,3,1.4,468.31,13.71,12.05,4.52,7,""
"R","Peter Lake",1992,190,1992-07-08,4,2.9,317.59,3.18,8.27,7.44,3,""
"R","Peter Lake",1992,190,1992-07-08,5,4,236.39,4.68,6.4,7.41,6,""
"R","Peter Lake",1992,190,1992-07-08,6,6.4,154.27,6.3,5.78,4.47,7,""
"R","Peter Lake",1992,190,1992-07-08,7,12,593.96,21.14,261.47,2.9,9,""
"L","Paul Lake",1992,197,1992-07-15,1,0,335.59,8.74,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,2,0.85,568.78,17,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,3,1.6,482.72,16.16,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,4,2.6,431.18,9.93,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,5,3.4,355.41,9.11,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,6,5.4,638.82,10.67,NA,NA,NA,""
"L","Paul Lake",1992,197,1992-07-15,7,8,1455.62,59.43,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,1,0,131.83,6.7,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,2,0.85,299.95,8.41,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,3,1.6,482.91,6.78,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,4,2.95,414.41,7.53,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,5,3.9,356.19,7.86,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,6,6.1,306.61,16.48,NA,NA,NA,""
"R","Peter Lake",1992,197,1992-07-15,7,12,540.77,39.8,NA,NA,NA,""
"L","Paul Lake",1992,204,1992-07-22,1,0,442.31,19.65,12.59,1.9,6,""
"L","Paul Lake",1992,204,1992-07-22,2,0.75,397.02,18.15,12.4,2.45,22,""
"L","Paul Lake",1992,204,1992-07-22,3,1.55,392.09,12.86,6.14,1.51,5,""
"L","Paul Lake",1992,204,1992-07-22,4,2.6,380.31,11.95,5.75,1.36,5,""
"L","Paul Lake",1992,204,1992-07-22,5,3.55,369.77,12.23,4.3,1.37,7,""
"L","Paul Lake",1992,204,1992-07-22,6,5.25,499.3,13.07,6.05,1.46,7,""
"L","Paul Lake",1992,204,1992-07-22,7,8,1331.24,58.1,546.17,4.08,11,""
"R","Peter Lake",1992,204,1992-07-22,1,0,292.63,11.23,8.01,1.69,5,""
"R","Peter Lake",1992,204,1992-07-22,2,0.8,385.18,8.11,6.54,1.77,14,""
"R","Peter Lake",1992,204,1992-07-22,3,1.75,387.22,14.36,6.9,2.06,4,""
"R","Peter Lake",1992,204,1992-07-22,4,3.75,349.57,10.65,6.31,1.17,5,""
"R","Peter Lake",1992,204,1992-07-22,5,4.4,247.17,9.39,6.17,1.75,5,""
"R","Peter Lake",1992,204,1992-07-22,6,6.9,247.76,21.47,5.85,1.09,9,""
"R","Peter Lake",1992,204,1992-07-22,7,12,526.38,39.2,224.16,1.2,4,""
"L","Paul Lake",1992,211,1992-07-29,1,0,329.92,8.86,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,2,0.83,523.48,7.85,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,3,1.65,318.87,9.45,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,4,2.75,287,14.41,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,5,3.9,296.14,10.13,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,6,5.7,258.17,12.21,NA,NA,NA,""
"L","Paul Lake",1992,211,1992-07-29,7,8,1003.4,32.31,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,1,0,282.85,8.3,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,2,0.9,329.55,8.38,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,3,1.3,322.71,8.08,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,4,3.1,381.04,8.14,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,5,4.1,285.7,7.37,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,6,6.5,312.18,12.86,NA,NA,NA,""
"R","Peter Lake",1992,211,1992-07-29,7,12,882.43,50.83,NA,NA,NA,""
"L","Paul Lake",1992,218,1992-08-05,1,0,495.36,11.21,10.53,2.32,10,""
"L","Paul Lake",1992,218,1992-08-05,2,0.8,368.46,12.63,11.32,0.95,6,""
"L","Paul Lake",1992,218,1992-08-05,3,1.75,402.12,9.75,12.77,3.11,4,""
"L","Paul Lake",1992,218,1992-08-05,4,2.9,324.38,10.59,9.96,0.99,3,""
"L","Paul Lake",1992,218,1992-08-05,5,3.8,333.48,13.17,15.69,1.66,7,""
"L","Paul Lake",1992,218,1992-08-05,6,5.7,491.21,14.81,13.42,1.46,7,""
"L","Paul Lake",1992,218,1992-08-05,7,8,765.25,45.45,250.63,1.39,0,""
"R","Peter Lake",1992,218,1992-08-05,1,0,376.94,7.52,8.97,3.83,8,""
"R","Peter Lake",1992,218,1992-08-05,2,0.8,377.96,12.98,12.05,1.32,5,""
"R","Peter Lake",1992,218,1992-08-05,3,1.7,497.33,9.69,9.2,0,4,""
"R","Peter Lake",1992,218,1992-08-05,4,2.9,372.64,9.16,6.91,1.9,3,""
"R","Peter Lake",1992,218,1992-08-05,5,4,299.03,8.12,8.85,3.46,6,""
"R","Peter Lake",1992,218,1992-08-05,6,6.3,322.7,8.25,8.78,1.54,9,""
"R","Peter Lake",1992,218,1992-08-05,7,12,1143.43,72,693.79,1.96,23,""
"L","Paul Lake",1992,225,1992-08-12,1,0,312.89,10.05,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,2,0.9,398.92,7.8,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,3,1.8,352.03,9.68,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,4,3.2,251.74,13.06,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,5,4.1,151.36,13.25,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,6,5.6,199.93,16.63,NA,NA,NA,""
"L","Paul Lake",1992,225,1992-08-12,7,8,811.07,57.43,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,1,0,201.77,9.34,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,2,0.9,232.57,9.62,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,3,1.7,333.35,10.32,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,4,3,398.88,9.87,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,5,4,273.58,9.36,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,6,6.5,225.27,11.22,NA,NA,NA,""
"R","Peter Lake",1992,225,1992-08-12,7,12,515.17,42.36,NA,NA,NA,""
"L","Paul Lake",1992,232,1992-08-19,1,0,490.26,9.61,16.77,0.5,1,""
"L","Paul Lake",1992,232,1992-08-19,2,0.7,437.33,10.95,13.38,0.2,1,""
"L","Paul Lake",1992,232,1992-08-19,3,1.6,438.33,10.35,14.32,0.56,2,""
"L","Paul Lake",1992,232,1992-08-19,4,3,357.27,9.26,13.79,0.4,1,""
"L","Paul Lake",1992,232,1992-08-19,5,3.9,314.24,12.75,11.94,1.47,2,""
"L","Paul Lake",1992,232,1992-08-19,6,5.7,383.45,18.95,14.35,0.68,1,""
"L","Paul Lake",1992,232,1992-08-19,7,8,2099,105.24,1180.97,5.54,9,""
"R","Peter Lake",1992,232,1992-08-19,1,0,301.57,9.04,22.25,0,1,""
"R","Peter Lake",1992,232,1992-08-19,2,0.9,377.98,9.97,19.28,0.3,1,""
"R","Peter Lake",1992,232,1992-08-19,3,1.8,402.63,9.26,17.14,0.3,1,""
"R","Peter Lake",1992,232,1992-08-19,4,3,350.74,11.21,14.73,0.61,1,""
"R","Peter Lake",1992,232,1992-08-19,5,3.95,247.47,8.61,14.61,0.67,1,""
"R","Peter Lake",1992,232,1992-08-19,6,6.3,287.15,12.6,18.79,0,1,""
"R","Peter Lake",1992,232,1992-08-19,7,12,681.91,44.83,328.08,1.13,3,""
"L","Paul Lake",1992,239,1992-08-26,1,0,448.99,10.89,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,2,0.8,403.4,8.96,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,3,1.6,414.87,32.45,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,4,3,387.96,8.37,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,5,4,447.13,17.25,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,6,5.5,447.43,9.24,NA,NA,NA,""
"L","Paul Lake",1992,239,1992-08-26,7,12,NA,77.64,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,1,0,366.5,6.19,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,2,0.7,404.48,7.51,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,3,1.7,336.4,12.15,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,4,3.1,236.36,5.5,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,5,4.1,111.25,7.14,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,6,6.6,115.42,11.64,NA,NA,NA,""
"R","Peter Lake",1992,239,1992-08-26,7,12,558.38,49.93,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,1,0,434.18,9.31,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,2,1,416.72,8.9,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,3,1.9,446.81,9.84,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,4,3.25,317.46,13.29,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,5,4.8,278.86,8.64,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,6,7.1,338.02,36.63,NA,NA,NA,""
"R","Peter Lake",1992,246,1992-09-02,7,12,702.36,50.18,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,1,0,164.08,10.08,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,2,0.8,230,22.02,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,3,1.7,315.24,11.81,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,4,2.75,425.21,12.86,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,5,3.55,443.8,11.4,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,6,5.45,397.23,12.83,NA,NA,NA,""
"L","Paul Lake",1992,247,1992-09-03,7,8,1046.09,56.02,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,1,0,417.19,9.27,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,2,0.85,427.17,9.07,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,3,1.75,465,8.44,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,4,3.25,354.23,6.38,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,5,4.2,331.5,17.32,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,6,6.8,379.89,15.54,NA,NA,NA,""
"R","Peter Lake",1992,253,1992-09-09,7,12,1120.48,55.17,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,1,0,204.31,19.37,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,2,0.85,344.25,10.17,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,3,1.65,303.18,9.98,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,4,2.7,416.61,10.39,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,5,3.8,369.11,15.67,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,6,5.6,422.12,30.17,NA,NA,NA,""
"L","Paul Lake",1992,254,1992-09-10,7,8,793.99,49.17,NA,NA,NA,""
"R","Peter Lake",1993,139,1993-05-19,1,0,373.081,18.534,0,5.497,1,""
"R","Peter Lake",1993,139,1993-05-19,2,0.9,348.316,20.894,1.118,0,2,""
"R","Peter Lake",1993,139,1993-05-19,3,1.8,423.757,23.203,0.723,0.629,1,""
"R","Peter Lake",1993,139,1993-05-19,4,3,363.392,20.681,0.932,0.39,1,""
"R","Peter Lake",1993,139,1993-05-19,5,3.9,278.402,18.67,0,0.91,2,""
"R","Peter Lake",1993,139,1993-05-19,6,5.75,241.148,30.365,0,1.074,3,""
"R","Peter Lake",1993,139,1993-05-19,7,12,430.019,31.368,156.171,1.068,2,""
"L","Paul Lake",1993,140,1993-05-20,1,0,248.665,10.697,0,1.147,2,""
"L","Paul Lake",1993,140,1993-05-20,2,0.8,306.631,9.311,3.634,0.749,1,""
"L","Paul Lake",1993,140,1993-05-20,3,1.8,407.207,16.579,0,1.011,2,""
"L","Paul Lake",1993,140,1993-05-20,4,3,397.079,10.236,0.775,1.11,1,""
"L","Paul Lake",1993,140,1993-05-20,5,3.8,388.729,13.748,3.094,1.219,2,""
"L","Paul Lake",1993,140,1993-05-20,6,5.2,417.367,20.822,0,1.185,2,""
"L","Paul Lake",1993,140,1993-05-20,7,8,1024,46.779,670.536,3.945,5,""
"R","Peter Lake",1993,146,1993-05-26,1,0,312.593,16.814,9.701,9.925,2,""
"R","Peter Lake",1993,146,1993-05-26,2,0.6,374.759,13.859,9.577,8.917,1,""
"R","Peter Lake",1993,146,1993-05-26,3,1.6,351.114,14.401,15.44,9.114,3,""
"R","Peter Lake",1993,146,1993-05-26,4,2.9,301.332,11.513,12.477,6.324,2,""
"R","Peter Lake",1993,146,1993-05-26,5,3.9,239.356,11.254,10.929,3.005,3,""
"R","Peter Lake",1993,146,1993-05-26,6,5.85,256.237,18.618,10.599,2.736,2,""
"R","Peter Lake",1993,146,1993-05-26,7,12,413.096,26.132,151.224,1.613,2,""
"L","Paul Lake",1993,147,1993-05-27,1,0,258.3,7.001,8.658,3.21,1,""
"L","Paul Lake",1993,147,1993-05-27,2,0.5,272.314,7.113,7.615,1.536,1,""
"L","Paul Lake",1993,147,1993-05-27,3,1.5,341.474,8.962,5.227,2.08,1,""
"L","Paul Lake",1993,147,1993-05-27,4,3.1,321.47,9.291,7.801,2.676,2,""
"L","Paul Lake",1993,147,1993-05-27,5,4.2,329.6,17.841,3.32,1.686,2,""
"L","Paul Lake",1993,147,1993-05-27,6,5.7,533.529,35.476,7.679,1.144,3,""
"L","Paul Lake",1993,147,1993-05-27,7,8,1027.613,19.876,438.202,3.927,5,""
"R","Peter Lake",1993,153,1993-06-02,1,0,414.602,24.58,10.638,11.537,3,""
"R","Peter Lake",1993,153,1993-06-02,2,0.7,490.735,25.923,8.334,11.209,3,""
"R","Peter Lake",1993,153,1993-06-02,3,1.4,507.207,20.734,4.751,4.255,3,""
"R","Peter Lake",1993,153,1993-06-02,4,2.5,434.583,19.583,4.193,2.54,1,""
"R","Peter Lake",1993,153,1993-06-02,5,3.5,374.019,14.754,4.741,2.52,3,""
"R","Peter Lake",1993,153,1993-06-02,6,5.5,282.323,19.517,3.385,1.291,2,""
"R","Peter Lake",1993,153,1993-06-02,7,12,379.362,23.312,133.613,1.215,2,""
"L","Paul Lake",1993,154,1993-06-03,1,0,45.67,7.443,4.374,2.118,1,""
"L","Paul Lake",1993,154,1993-06-03,2,0.8,185.897,7.412,5.901,1.735,1,""
"L","Paul Lake",1993,154,1993-06-03,3,1.8,404.371,6.783,7.943,0.851,1,""
"L","Paul Lake",1993,154,1993-06-03,4,3,406.315,10.814,4.927,1.176,1,""
"L","Paul Lake",1993,154,1993-06-03,5,4.4,421.328,17.472,4.307,1.293,2,""
"L","Paul Lake",1993,154,1993-06-03,6,5.4,426.066,28.263,6.235,1.129,3,""
"L","Paul Lake",1993,154,1993-06-03,7,8,1079.507,57.979,666,2.249,8,""
"R","Peter Lake",1993,160,1993-06-09,1,0,514.523,32.909,20.739,39.475,4,""
"R","Peter Lake",1993,160,1993-06-09,2,0.745,574.431,31.172,16.755,38.104,3,""
"R","Peter Lake",1993,160,1993-06-09,3,1.6,602.118,32.288,21.529,45.572,2,""
"R","Peter Lake",1993,160,1993-06-09,4,2.75,532.076,32.83,13.432,30.516,0,""
"R","Peter Lake",1993,160,1993-06-09,5,3.95,380.584,13.714,7.988,12.094,0,""
"R","Peter Lake",1993,160,1993-06-09,6,6.1,284.188,19.94,17.061,8.972,5,""
"R","Peter Lake",1993,160,1993-06-09,7,12,525.738,28.689,327,0.418,2,""
"L","Paul Lake",1993,161,1993-06-10,1,0,117.556,5.361,11.071,3.403,2,""
"L","Paul Lake",1993,161,1993-06-10,2,0.8,371.177,3.107,13.023,2.312,1,""
"L","Paul Lake",1993,161,1993-06-10,3,1.8,421.881,5.433,12.017,1.376,0,""
"L","Paul Lake",1993,161,1993-06-10,4,3.1,412.263,9.02,11.155,1.61,0,""
"L","Paul Lake",1993,161,1993-06-10,5,4,373.101,5.589,14.697,1.717,2,""
"L","Paul Lake",1993,161,1993-06-10,6,5.6,419.27,23.128,5.838,1.343,2,""
"L","Paul Lake",1993,161,1993-06-10,7,8,769.67,54.594,315,1.452,3,""
"R","Peter Lake",1993,167,1993-06-16,1,0,616.316,51.881,89.413,79.911,5,""
"R","Peter Lake",1993,167,1993-06-16,2,0.8,704.386,47.386,66.839,73.144,6,""
"R","Peter Lake",1993,167,1993-06-16,3,1.8,990.986,44.639,69.577,68.072,5,""
"R","Peter Lake",1993,167,1993-06-16,4,2.7,596.012,46.705,45.37,48.372,4,""
"R","Peter Lake",1993,167,1993-06-16,5,3.7,416.855,36.042,32.693,33.231,2,""
"R","Peter Lake",1993,167,1993-06-16,6,6.1,289.679,28.319,9.72,8.467,1,""
"R","Peter Lake",1993,167,1993-06-16,7,12,424.289,34.104,250,2.548,2,""
"L","Paul Lake",1993,168,1993-06-17,1,0,149.364,11.38,7.684,5.125,0,""
"L","Paul Lake",1993,168,1993-06-17,2,0.875,250.256,11.291,6.795,5.165,0,""
"L","Paul Lake",1993,168,1993-06-17,3,1.9,360.845,12.103,6.201,4.705,0,""
"L","Paul Lake",1993,168,1993-06-17,4,3.4,329.748,11.849,7.266,4.171,0,""
"L","Paul Lake",1993,168,1993-06-17,5,4.55,305.854,22.096,9.958,3.517,0,""
"L","Paul Lake",1993,168,1993-06-17,6,5.9,570.024,58.065,6.324,3.264,4,""
"L","Paul Lake",1993,168,1993-06-17,7,8,910.614,59.174,473,3.625,4,""
"R","Peter Lake",1993,174,1993-06-23,1,0,605.458,41.97,58.699,48.244,8,""
"R","Peter Lake",1993,174,1993-06-23,2,0.8,592.612,35.788,35.208,37.943,5,""
"R","Peter Lake",1993,174,1993-06-23,3,1.4,522.984,34.806,31.901,19.119,5,""
"R","Peter Lake",1993,174,1993-06-23,4,2.6,332.17,31.053,4.007,6.312,4,""
"R","Peter Lake",1993,174,1993-06-23,5,3.5,380.628,30.553,13.311,7.016,5,""
"R","Peter Lake",1993,174,1993-06-23,6,5.6,319.699,26.944,61.937,2.132,13,""
"R","Peter Lake",1993,174,1993-06-23,7,12,685.813,36.254,288.982,1.65,0,""
"L","Paul Lake",1993,175,1993-06-24,1,0,342.826,12.604,75.649,1.766,2,""
"L","Paul Lake",1993,175,1993-06-24,2,0.8,352.04,13.671,22.087,1.4,3,""
"L","Paul Lake",1993,175,1993-06-24,3,1.9,338.191,13.641,3.937,2.963,2,""
"L","Paul Lake",1993,175,1993-06-24,4,3.1,265.655,13.437,6.612,2.128,2,""
"L","Paul Lake",1993,175,1993-06-24,5,3.95,205.791,14.341,10.79,1.642,4,""
"L","Paul Lake",1993,175,1993-06-24,6,5.4,315.134,22.823,16.026,3.563,4,""
"L","Paul Lake",1993,175,1993-06-24,7,8,935.631,55.754,384.688,2.74,2,""
"R","Peter Lake",1993,181,1993-06-30,1,0,418.173,25.141,0,4.579,2,""
"R","Peter Lake",1993,181,1993-06-30,2,0.6,457.04,29.942,6.981,9.255,3,""
"R","Peter Lake",1993,181,1993-06-30,3,1.3,546.614,26.547,7.117,9.887,4,""
"R","Peter Lake",1993,181,1993-06-30,4,2.4,569.049,28.777,36.366,44.524,16,""
"R","Peter Lake",1993,181,1993-06-30,5,3.3,539.005,30.305,12.03,20.707,5,""
"R","Peter Lake",1993,181,1993-06-30,6,5.9,408.624,30.6,38.966,25.557,5,""
"R","Peter Lake",1993,181,1993-06-30,7,12,585.342,42.376,405.775,5.034,4,""
"L","Paul Lake",1993,182,1993-07-01,1,0,395.482,9.072,10.168,4.432,1,""
"L","Paul Lake",1993,182,1993-07-01,2,0.4,208.197,14.145,13.84,5.981,1,""
"L","Paul Lake",1993,182,1993-07-01,3,1.5,403.968,11.439,12.281,4.636,2,""
"L","Paul Lake",1993,182,1993-07-01,4,2.9,405.786,10.084,4.995,2.448,1,""
"L","Paul Lake",1993,182,1993-07-01,5,4,412.678,11.067,4.611,5.037,2,""
"L","Paul Lake",1993,182,1993-07-01,6,5.7,548.902,24.393,1.921,2.782,1,""
"L","Paul Lake",1993,182,1993-07-01,7,8,806.629,51.547,4.351,2.652,0,""
"R","Peter Lake",1993,188,1993-07-07,1,0,490.47,30.955,NA,NA,2,""
"R","Peter Lake",1993,188,1993-07-07,2,0.5,607.275,27.937,NA,NA,2,""
"R","Peter Lake",1993,188,1993-07-07,3,1.1,614.552,28.537,NA,NA,1,""
"R","Peter Lake",1993,188,1993-07-07,4,1.9,551.768,27.687,NA,NA,1,""
"R","Peter Lake",1993,188,1993-07-07,5,2.5,481.664,30.128,NA,NA,2,""
"R","Peter Lake",1993,188,1993-07-07,6,4.2,402.482,31.76,NA,NA,2,""
"R","Peter Lake",1993,188,1993-07-07,7,12,502.468,39.135,NA,NA,3,""
"L","Paul Lake",1993,189,1993-07-08,1,0,351.827,11.953,NA,NA,0,""
"L","Paul Lake",1993,189,1993-07-08,2,0.9,316.351,8.553,NA,NA,1,""
"L","Paul Lake",1993,189,1993-07-08,3,1.9,301.022,10.374,NA,NA,0,""
"L","Paul Lake",1993,189,1993-07-08,4,3.1,311.801,6.447,NA,NA,0,""
"L","Paul Lake",1993,189,1993-07-08,5,4,323.409,11.956,NA,NA,0,""
"L","Paul Lake",1993,189,1993-07-08,6,5.6,432.062,28.367,NA,NA,1,""
"L","Paul Lake",1993,189,1993-07-08,7,8,716.122,42.198,NA,NA,0,""
"R","Peter Lake",1993,195,1993-07-14,1,0,707.771,30.733,NA,NA,1,""
"R","Peter Lake",1993,195,1993-07-14,2,0.5,NA,28.353,NA,NA,3,""
"R","Peter Lake",1993,195,1993-07-14,3,1.1,NA,28.947,NA,NA,4,""
"R","Peter Lake",1993,195,1993-07-14,4,2.1,NA,28.33,NA,NA,3,""
"R","Peter Lake",1993,195,1993-07-14,5,2.5,839.904,42.308,NA,NA,6,""
"R","Peter Lake",1993,195,1993-07-14,6,4.1,NA,37.951,NA,NA,2,""
"R","Peter Lake",1993,195,1993-07-14,7,12,580.418,37.575,NA,NA,4,""
"L","Paul Lake",1993,196,1993-07-15,1,0,298.448,11.073,NA,NA,4,""
"L","Paul Lake",1993,196,1993-07-15,2,0.9,NA,8.756,NA,NA,2,""
"L","Paul Lake",1993,196,1993-07-15,3,1.75,NA,8.468,NA,NA,3,""
"L","Paul Lake",1993,196,1993-07-15,4,3,204.896,7.117,NA,NA,2,""
"L","Paul Lake",1993,196,1993-07-15,5,3.9,NA,11.011,NA,NA,3,""
"L","Paul Lake",1993,196,1993-07-15,6,5.6,NA,21.488,NA,NA,2,""
"L","Paul Lake",1993,196,1993-07-15,7,8,949.851,62.966,NA,NA,7,""
"R","Peter Lake",1993,202,1993-07-21,1,0,395.31,23.143,4.312,8.945,1,""
"R","Peter Lake",1993,202,1993-07-21,2,0.7,NA,28.231,3.965,9.476,3,""
"R","Peter Lake",1993,202,1993-07-21,3,1.5,NA,27.113,5.473,NA,3,""
"R","Peter Lake",1993,202,1993-07-21,4,2.5,NA,24.772,16.066,38.543,2,""
"R","Peter Lake",1993,202,1993-07-21,5,3.15,529.993,34.009,19.029,43.078,5,""
"R","Peter Lake",1993,202,1993-07-21,6,4.5,NA,36.64,17.659,29.735,3,""
"R","Peter Lake",1993,202,1993-07-21,7,12,865.418,49.12,405.637,1.577,5,""
"L","Paul Lake",1993,203,1993-07-22,1,0,345.66,8.689,9.121,0.789,1,""
"L","Paul Lake",1993,203,1993-07-22,2,0.75,NA,8.68,7.076,0.865,0,""
"L","Paul Lake",1993,203,1993-07-22,3,1.5,NA,8.251,3.893,0.123,1,""
"L","Paul Lake",1993,203,1993-07-22,4,2.75,438.847,10.467,8.386,1.068,1,""
"L","Paul Lake",1993,203,1993-07-22,5,3.75,NA,9.843,5.975,0.556,1,""
"L","Paul Lake",1993,203,1993-07-22,6,5.4,NA,11.203,4.655,0.429,2,""
"L","Paul Lake",1993,203,1993-07-22,7,8,1220.84,63.681,443.832,1.363,5,""
"R","Peter Lake",1993,209,1993-07-28,1,0,352.001,27.056,35.613,26.438,3,""
"R","Peter Lake",1993,209,1993-07-28,2,1,NA,30.239,33.444,25.279,4,""
"R","Peter Lake",1993,209,1993-07-28,3,2.1,NA,17.971,18.697,10.771,1,""
"R","Peter Lake",1993,209,1993-07-28,4,3.6,432.499,19.934,22.274,31.523,2,""
"R","Peter Lake",1993,209,1993-07-28,5,4.25,NA,35.324,1.227,3.014,4,""
"R","Peter Lake",1993,209,1993-07-28,6,6.2,NA,26.449,10.424,2.506,3,""
"R","Peter Lake",1993,209,1993-07-28,7,12,801.505,44.974,404.141,1.534,8,""
"L","Paul Lake",1993,210,1993-07-29,1,0,281.421,7.108,2.048,1.417,1,""
"L","Paul Lake",1993,210,1993-07-29,2,0.75,NA,8.323,2.574,0.858,1,""
"L","Paul Lake",1993,210,1993-07-29,3,1.6,NA,8.537,2.994,0.633,1,""
"L","Paul Lake",1993,210,1993-07-29,4,3,324.705,8.119,6.39,1.028,1,""
"L","Paul Lake",1993,210,1993-07-29,5,4.25,NA,10.291,2.693,0.685,0,""
"L","Paul Lake",1993,210,1993-07-29,6,5.75,NA,28.014,2.956,0.803,3,""
